-74.01625,40.71788,"Gov Nelson A Rockefeller Park _00us","Governor Nelson A Rockefeller Park"
-74.00681,40.71871,"Finn Square _00ut","Finn Square"
-74.78155,40.26066,"Crestmont Park _00u7","Crestmont Park"
-74.04181,40.81343,"Hackensack Wildlife Area _00ny","Hackensack Meadowlands Conservation and Wildlife Area"
-72.94066,41.32982,"Beaver Ponds Park _00n9","Beaver Ponds Park"
-74.18153,40.91538,"Overlook Park _00na","Overlook Park"
-74.17653,40.92038,"Island Park _00nb","Island Park"
-74.33321,41.00843,"Friendship Park _00nd","Friendship Park"
-74.34654,41.15343,"Browns Point _00ne","Browns Point"
-74.10709,40.84927,"Samuel Nelkin County Park _00nk","Samuel Nelkin County Park"
-73.9643,40.87704,"Flatrock Nature Center _00nq","Flatrock Nature Center"
-73.95042,40.90427,"Churchill Nature Preserve _00nr","Churchill Nature Preserve"
-73.96625,40.91732,"Dean Park _00ns","Dean Park"
-73.96208,40.91815,"Davis Johnson Gardens _00nt","Davis Johnson Gardens"
-74.00653,40.84232,"Willis Park _00nu","Willis Park"
-73.94264,40.92371,"Tenafly Nature Center _00nv","Tenafly Nature Center"
-74.18014,40.74232,"Lubetkin Field _00qr","Lubetkin Field"
-74.10625,40.78205,"Richard W De Korte Park _00nx","Richard W De Korte Park"
-74.25515,40.99565,"Lieutenant Carey A Arthur Park _00n0","Lieutenant Carey A Arthur Memorial Park"
-74.11098,40.98315,"Veterans Memorial Field _00nz","Veterans Memorial Field"
-74.10375,40.95843,"Stevens Avenue Park _00o0","Stevens Avenue Park"
-74.08153,40.95121,"Sirianni Park _00o1","Sirianni Park"
-74.04625,40.93871,"Waymele Park _00o2","Waymele Park"
-74.05097,40.93565,"Fireman's Park _00o3","Fireman's Park"
-74.05736,40.94788,"Constitution Grove Park _00o4","Constitution Grove Park"
-74.03625,40.88538,"Faschini Park _00o5","Faschini Park"
-74.09653,40.9226,"Brookdale Park _00o6","Brookdale Park"
-74.10292,40.8801,"Dahnert's Lake County Park _00o7","Dahnert's Lake County Park"
-74.0407,40.90065,"Fairmount Park _00o8","Fairmount Park"
-74.04181,40.89232,"Anderson Park _00o9","Anderson Park"
-74.04736,40.91232,"Staib Park _00oa","Staib Park"
-74.07681,40.8126,"Giants Stadium _00nw","Giants Stadium"
-74.18931,40.89371,"Frank D Zaccaria Memorial Park _00mm","Frank D Zaccaria Memorial Park"
-73.98944,40.7425,"Worth Square _01at","Worth Square"
